TV,Radio,Social Media,Influencer_Macro,Influencer_Mega,Influencer_Micro,Influencer_Nano,Sales
73.0,28.96,2.67,0,0,0,1,261.36
74.0,27.16,4.95,0,0,0,1,266.66
72.0,19.88,6.35,1,0,0,0,257.85
65.0,24.69,1.76,0,0,0,1,231.14
78.0,28.99,6.27,0,0,1,0,275.49
83.0,26.5,5.9,1,0,0,0,296.33
25.0,7.43,1.02,0,0,0,1,87.52
51.0,12.79,3.63,1,0,0,0,185.55
50.0,14.74,2.68,0,1,0,0,176.91
73.0,30.66,4.07,0,0,0,1,261.95
64.0,21.07,4.02,1,0,0,0,226.44
25.0,4.1,2.29,0,1,0,0,89.31
16.0,10.09,1.47,0,0,0,1,53.56
30.0,9.44,1.53,0,1,0,0,108.42
99.0,32.49,8.22,0,0,1,0,347.69
78.0,34.11,5.14,0,0,0,1,272.79
21.0,11.17,1.46,1,0,0,0,69.81
76.0,17.49,2.95,0,0,0,1,268.92
74.0,26.14,5.78,1,0,0,0,263.37
23.0,14.4,3.1,0,1,0,0,84.3
95.0,36.21,6.0,0,1,0,0,341.25
35.0,7.89,1.76,0,1,0,0,124.26
90.0,36.34,6.05,0,0,0,1,321.13
41.0,7.14,1.19,0,1,0,0,142.42
31.0,11.05,0.74,0,0,1,0,114.75
96.0,34.01,4.6,0,0,0,1,340.2
38.0,10.84,0.31,0,1,0,0,133.93
55.0,15.34,0.11,1,0,0,0,198.53
41.0,9.14,0.18,0,1,0,0,152.71
64.0,14.11,3.31,0,0,0,1,227.19
58.0,19.22,0.58,0,0,1,0,209.02
75.0,30.9,7.48,1,0,0,0,263.45
77.0,32.72,4.07,0,0,1,0,271.54
89.0,28.39,2.45,1,0,0,0,318.3
40.0,12.19,2.85,0,1,0,0,145.91
85.0,22.62,4.16,0,1,0,0,301.37
16.0,10.16,2.58,1,0,0,0,51.48
17.0,5.06,1.54,0,1,0,0,63.2
59.0,9.28,0.8,0,1,0,0,212.27
53.0,25.69,5.37,0,0,0,1,192.1
72.0,34.51,6.15,0,1,0,0,258.38
51.0,14.28,1.91,0,0,0,1,181.26
90.0,30.46,4.06,1,0,0,0,319.15
16.0,6.0,2.73,1,0,0,0,56.86
50.0,18.9,0.95,1,0,0,0,180.33
25.0,7.34,3.25,0,0,1,0,87.34
79.0,23.67,2.21,0,0,1,0,283.43
82.0,31.75,4.83,1,0,0,0,286.07
88.0,23.87,5.85,0,0,1,0,314.6
19.0,4.18,3.34,0,1,0,0,68.18
67.0,10.45,2.18,0,1,0,0,236.98
77.0,18.65,1.37,0,1,0,0,272.35
82.0,24.49,2.56,0,0,0,1,297.3
26.0,12.28,0.02,0,1,0,0,90.01
34.0,13.35,0.73,1,0,0,0,117.25
62.0,23.86,4.21,0,0,1,0,221.48
10.0,7.93,5.02,0,0,0,1,34.77
72.0,23.69,1.63,0,1,0,0,253.27
17.0,4.76,5.44,0,1,0,0,58.44
92.0,36.5,5.54,0,0,0,1,327.59
40.0,11.39,0.77,0,1,0,0,140.44
68.0,20.72,0.14,0,1,0,0,244.43
49.0,19.77,2.14,1,0,0,0,173.88
72.0,23.07,0.93,0,0,0,1,253.65
89.0,22.66,3.08,1,0,0,0,314.82
20.0,0.9,0.36,0,1,0,0,71.64
41.0,18.82,2.04,0,0,1,0,146.05
17.0,12.92,1.9,1,0,0,0,58.45
23.0,12.86,0.02,0,0,1,0,84.68
70.0,28.84,5.23,1,0,0,0,253.91
22.0,3.27,0.01,1,0,0,0,78.81
35.0,7.82,0.16,0,0,1,0,120.94
60.0,22.23,1.9,0,0,1,0,212.52
61.0,21.01,5.04,0,0,0,1,220.04
40.0,7.85,0.35,0,0,1,0,144.16
19.0,10.36,1.35,0,1,0,0,70.07
59.0,25.75,3.39,0,1,0,0,209.8
10.0,2.3,0.33,0,1,0,0,40.52
58.0,20.8,4.46,0,0,0,1,209.19
48.0,10.46,1.71,0,0,0,1,170.37
35.0,17.77,1.42,0,1,0,0,123.87
28.0,19.75,4.69,0,0,1,0,98.11
56.0,11.63,6.68,0,0,0,1,194.53
89.0,26.9,3.09,0,0,0,1,317.32
70.0,16.12,4.37,0,0,0,1,253.17
29.0,6.87,0.23,0,1,0,0,102.72
85.0,29.82,7.3,0,0,0,1,303.24
96.0,30.36,6.71,1,0,0,0,340.86
67.0,24.34,3.14,0,0,0,1,233.91
56.0,16.82,2.86,0,0,1,0,201.58
46.0,15.8,0.6,1,0,0,0,160.99
65.0,16.43,4.6,0,0,0,1,235.13
21.0,9.75,4.4,1,0,0,0,74.26
48.0,18.06,1.63,0,0,1,0,173.49
28.0,18.92,1.88,0,1,0,0,103.62
77.0,28.06,5.96,0,0,0,1,273.39
71.0,14.15,2.19,0,0,1,0,248.91
77.0,29.8,4.06,0,1,0,0,273.2
64.0,17.95,0.16,0,0,1,0,231.28
35.0,9.41,0.1,1,0,0,0,123.28
21.0,1.55,0.2,0,0,0,1,70.55
50.0,23.19,2.02,0,0,1,0,173.83
40.0,13.84,4.73,0,0,0,1,141.67
26.0,5.77,0.88,0,0,1,0,93.03
94.0,28.43,4.24,0,0,1,0,326.27
22.0,0.86,0.13,0,1,0,0,76.14
26.0,7.2,1.41,0,0,1,0,89.79
45.0,24.61,2.55,1,0,0,0,162.65
37.0,16.7,4.79,0,0,1,0,131.25
54.0,18.61,5.14,1,0,0,0,192.11
80.0,23.69,8.23,0,0,1,0,285.24
74.0,19.42,2.78,0,1,0,0,258.44
97.0,28.91,3.86,0,0,1,0,344.23
89.0,36.89,10.3,0,0,0,1,317.87
34.0,5.16,0.59,1,0,0,0,126.03
62.0,24.32,0.72,0,0,0,1,220.67
43.0,7.64,2.26,0,1,0,0,150.11
26.0,2.21,0.19,0,0,1,0,94.33
81.0,20.58,4.5,0,0,1,0,290.37
92.0,22.48,3.37,0,0,0,1,326.39
32.0,10.83,5.11,0,1,0,0,106.45
46.0,16.88,4.73,0,1,0,0,168.5
19.0,9.23,1.71,0,0,1,0,66.8
40.0,15.6,3.29,0,0,0,1,133.02
76.0,32.03,6.75,1,0,0,0,274.04
43.0,11.12,0.77,0,1,0,0,152.44
18.0,0.03,2.08,0,0,1,0,62.97
85.0,40.19,5.33,1,0,0,0,296.21
70.0,19.75,5.6,0,0,0,1,247.89
46.0,22.89,1.14,0,0,0,1,169.45
29.0,11.39,2.51,0,0,0,1,102.96
20.0,13.08,0.25,0,1,0,0,71.48
83.0,33.36,2.61,0,1,0,0,300.05
18.0,9.72,1.21,0,0,0,1,64.98
99.0,41.47,7.52,1,0,0,0,357.13
28.0,4.28,0.62,0,0,0,1,99.01
24.0,4.58,1.77,0,1,0,0,88.89
59.0,17.86,4.29,1,0,0,0,209.59
11.0,8.23,0.3,0,1,0,0,35.64
65.0,22.02,3.35,0,0,1,0,233.53
83.0,25.4,2.81,0,0,0,1,293.5
25.0,8.44,3.06,0,1,0,0,94.79
52.0,23.79,0.46,0,0,1,0,182.02
93.0,25.01,4.89,0,0,1,0,336.33
80.0,26.88,6.16,0,0,0,1,280.66
87.0,25.72,4.32,0,1,0,0,311.61
90.0,31.1,6.85,1,0,0,0,322.61
18.0,8.84,2.72,0,0,0,1,66.9
70.0,17.64,4.82,1,0,0,0,252.74
56.0,11.11,2.26,0,0,0,1,199.69
36.0,15.54,4.83,0,1,0,0,129.33
76.0,28.33,5.7,0,0,1,0,270.46
100.0,29.09,2.29,0,0,1,0,354.76
30.0,10.83,3.73,1,0,0,0,103.35
46.0,8.76,8.36,0,0,1,0,163.67
76.0,21.01,3.66,0,0,1,0,268.54
28.0,5.2,2.29,1,0,0,0,100.87
93.0,27.81,4.88,1,0,0,0,330.07
81.0,32.15,8.36,1,0,0,0,286.31
12.0,7.47,1.36,0,1,0,0,38.14
16.0,2.28,1.37,0,1,0,0,59.34
53.0,14.11,1.32,0,0,1,0,188.12
56.0,19.91,6.07,0,1,0,0,198.12
79.0,26.37,4.78,0,0,1,0,280.0
71.0,32.11,2.52,0,0,0,1,255.77
84.0,31.47,3.12,1,0,0,0,300.6
66.0,15.63,5.23,0,0,0,1,232.15
13.0,3.08,1.01,0,1,0,0,50.6
62.0,17.79,0.88,0,0,0,1,216.14
34.0,7.11,3.59,0,1,0,0,119.84
28.0,4.16,0.36,0,0,0,1,99.9
72.0,19.44,2.99,0,1,0,0,256.14
36.0,14.3,4.72,0,1,0,0,128.14
40.0,8.57,0.98,0,0,1,0,143.43
93.0,25.49,2.78,0,0,0,1,332.99
98.0,30.38,3.96,0,0,1,0,351.38
66.0,26.22,2.93,0,0,1,0,236.1
70.0,17.9,2.52,0,0,1,0,248.13
37.0,11.27,2.3,0,0,1,0,132.83
81.0,20.55,5.13,1,0,0,0,287.15
88.0,25.79,3.09,0,0,0,1,317.04
82.0,22.57,2.54,0,0,1,0,294.1
97.0,23.99,4.89,0,1,0,0,347.31
63.0,20.92,4.09,0,1,0,0,218.83
81.0,23.87,3.77,0,1,0,0,289.37
47.0,11.19,1.47,0,0,1,0,170.67
31.0,9.96,0.39,0,0,1,0,116.35
66.0,24.83,7.7,0,1,0,0,237.95
86.0,22.52,0.45,1,0,0,0,308.93
60.0,17.75,5.49,0,1,0,0,214.12
76.0,20.76,1.65,1,0,0,0,270.67
84.0,17.8,2.46,0,1,0,0,299.05
29.0,17.57,2.0,0,0,1,0,104.66
88.0,28.51,5.13,0,0,0,1,311.08
57.0,18.17,2.5,0,1,0,0,199.28
29.0,5.77,6.09,0,0,1,0,103.77
14.0,6.75,4.94,0,0,0,1,47.03
56.0,21.46,2.39,0,0,1,0,202.76
64.0,24.06,8.15,0,1,0,0,226.6
62.0,22.78,6.85,0,0,0,1,218.22
92.0,34.42,8.18,0,0,1,0,326.1
79.0,20.68,2.82,1,0,0,0,281.41
33.0,10.9,2.86,0,0,0,1,121.33
34.0,11.56,1.73,0,0,0,1,121.95
38.0,6.11,1.94,1,0,0,0,133.48
40.0,23.49,5.24,0,0,1,0,147.57
74.0,27.5,4.25,0,1,0,0,260.7
35.0,10.35,0.94,0,0,0,1,125.28
38.0,12.77,0.1,0,0,0,1,142.36
75.0,29.03,1.94,0,1,0,0,265.97
74.0,15.54,1.5,0,1,0,0,263.14
62.0,18.55,0.81,0,0,0,1,221.32
80.0,24.29,7.6,0,0,0,1,281.18
99.0,37.95,3.77,0,0,0,1,348.64
88.0,33.12,10.46,0,0,0,1,313.34
14.0,0.51,1.28,0,0,0,1,47.79
45.0,10.77,4.42,1,0,0,0,161.58
29.0,14.55,1.24,0,0,0,1,101.04
55.0,18.05,3.92,0,0,0,1,193.65
43.0,5.74,0.04,0,1,0,0,152.05
97.0,35.88,2.26,0,0,1,0,346.35
20.0,3.8,2.62,0,1,0,0,66.45
50.0,22.22,3.6,0,0,0,1,174.89
32.0,10.37,2.02,0,1,0,0,111.45
100.0,33.66,6.52,0,0,0,1,356.34
69.0,20.71,5.12,0,1,0,0,250.46
64.0,11.25,1.36,0,0,1,0,229.22
16.0,9.56,1.79,0,0,1,0,49.17
87.0,36.25,5.91,1,0,0,0,311.21
11.0,5.58,0.17,0,1,0,0,39.21
34.0,17.36,4.2,1,0,0,0,118.86
24.0,12.02,2.06,0,0,0,1,84.99
74.0,21.16,2.04,0,0,0,1,262.66
63.0,20.92,0.45,0,1,0,0,219.6
99.0,26.54,3.8,0,0,0,1,351.67
72.0,11.39,4.19,0,1,0,0,258.24
95.0,28.53,5.57,0,1,0,0,331.59
55.0,14.19,4.03,0,0,0,1,196.16
16.0,1.66,0.04,0,0,0,1,56.46
24.0,6.37,1.31,0,0,0,1,84.81
28.0,8.99,3.35,0,1,0,0,103.77
26.0,11.36,1.52,1,0,0,0,93.32
87.0,33.31,7.82,0,0,0,1,310.9
27.0,8.24,1.14,0,1,0,0,91.7
97.0,33.35,5.65,1,0,0,0,344.23
30.0,19.18,3.39,0,0,0,1,110.24
38.0,7.91,0.14,0,0,1,0,139.51
66.0,15.01,3.66,1,0,0,0,230.82
87.0,22.69,2.51,1,0,0,0,309.6
42.0,13.48,1.98,0,0,0,1,150.71
63.0,15.49,0.38,1,0,0,0,222.69
58.0,18.86,7.74,1,0,0,0,207.64
98.0,29.72,5.39,1,0,0,0,348.5
92.0,28.85,2.58,0,0,1,0,331.36
25.0,4.13,2.27,0,1,0,0,92.56
99.0,35.35,3.08,0,0,1,0,350.33
34.0,17.91,3.05,0,1,0,0,116.26
58.0,16.21,1.81,1,0,0,0,204.66
53.0,14.45,1.12,0,1,0,0,192.44
85.0,24.37,3.58,0,1,0,0,305.18
36.0,13.8,1.73,0,0,0,1,129.24
34.0,1.38,1.83,0,0,1,0,124.87
94.0,29.85,2.78,0,1,0,0,332.59
45.0,16.61,0.0,0,1,0,0,155.23
43.0,18.68,1.24,0,0,0,1,158.27
74.0,25.67,3.23,0,0,1,0,255.86
99.0,48.87,8.29,0,1,0,0,349.16
85.0,20.85,8.21,1,0,0,0,297.11
19.0,7.17,0.32,0,1,0,0,65.32
58.0,14.7,1.46,0,0,1,0,202.89
55.0,20.05,3.07,1,0,0,0,196.54
50.0,15.86,2.9,0,0,0,1,184.54
51.0,12.4,0.28,1,0,0,0,184.55
23.0,12.42,0.15,1,0,0,0,85.69
63.0,22.72,2.47,1,0,0,0,222.91
76.0,22.23,2.58,0,0,0,1,272.94
68.0,18.2,3.65,0,0,1,0,242.8
95.0,33.91,6.74,0,1,0,0,337.82
13.0,9.98,4.09,0,0,1,0,53.37
83.0,26.74,3.62,1,0,0,0,300.52
78.0,20.62,1.43,1,0,0,0,277.98
44.0,15.84,0.99,0,0,1,0,157.73
16.0,3.89,1.72,0,1,0,0,54.58
54.0,17.89,2.24,0,1,0,0,191.64
25.0,8.08,0.74,1,0,0,0,89.39
89.0,29.56,6.36,1,0,0,0,310.47
43.0,13.21,1.99,0,1,0,0,151.17
80.0,23.6,7.81,1,0,0,0,282.59
91.0,25.31,3.61,1,0,0,0,320.44
46.0,6.83,4.31,1,0,0,0,158.62
32.0,14.8,4.81,0,0,0,1,108.89
95.0,27.72,7.06,0,1,0,0,340.62
98.0,33.92,7.87,0,0,0,1,350.26
78.0,21.97,2.47,0,0,1,0,277.46
50.0,13.43,2.74,0,1,0,0,178.15
54.0,15.4,2.59,0,0,0,1,192.96
31.0,17.93,6.17,0,1,0,0,109.82
34.0,15.0,1.98,0,0,1,0,115.69
61.0,22.4,6.19,0,1,0,0,218.13
49.0,16.67,2.47,0,0,0,1,175.19
15.0,3.58,0.5,0,1,0,0,54.32
86.0,34.13,6.04,0,0,1,0,304.72
40.0,5.9,3.45,0,0,0,1,139.46
79.0,24.13,4.38,0,0,1,0,283.47
47.0,14.74,0.83,0,0,0,1,168.5
14.0,5.6,2.54,1,0,0,0,45.56
51.0,11.86,0.98,0,1,0,0,184.24
47.0,18.34,1.26,0,0,1,0,167.41
51.0,19.81,1.58,1,0,0,0,179.24
53.0,17.98,3.07,0,0,0,1,190.34
96.0,30.85,10.13,0,1,0,0,344.66
47.0,10.45,0.94,0,0,0,1,164.57
98.0,27.34,2.84,0,1,0,0,350.17
96.0,32.99,5.53,0,1,0,0,342.04
50.0,18.73,2.18,0,1,0,0,178.64
80.0,23.2,8.14,0,0,0,1,283.2
86.0,30.96,4.85,1,0,0,0,309.74
65.0,17.07,1.83,0,0,1,0,236.71
19.0,9.17,1.24,0,0,0,1,70.88
18.0,10.87,0.69,1,0,0,0,67.4
37.0,10.4,0.26,0,0,0,1,133.95
18.0,7.75,1.06,1,0,0,0,56.79
34.0,10.64,0.81,0,0,1,0,116.15
35.0,13.52,2.03,0,0,1,0,125.15
24.0,18.97,5.83,1,0,0,0,91.07
59.0,18.05,2.89,1,0,0,0,210.5
20.0,9.02,1.84,0,0,0,1,70.5
79.0,31.03,0.4,1,0,0,0,279.71
19.0,10.88,4.67,0,1,0,0,67.66
62.0,16.05,1.79,1,0,0,0,219.76
65.0,22.22,5.66,0,1,0,0,229.71
81.0,29.27,6.04,1,0,0,0,292.18
30.0,17.32,0.26,1,0,0,0,110.02
84.0,27.3,6.62,1,0,0,0,298.99
22.0,11.35,0.03,0,1,0,0,79.61
58.0,17.4,3.8,1,0,0,0,207.62
62.0,21.34,1.26,0,1,0,0,222.59
21.0,14.66,3.07,1,0,0,0,71.93
15.0,2.52,4.08,0,1,0,0,54.68
83.0,24.97,6.37,0,0,1,0,294.66
22.0,8.28,0.57,0,0,0,1,71.99
28.0,7.49,1.45,0,0,0,1,99.43
24.0,5.37,0.82,1,0,0,0,89.41
73.0,23.61,3.11,0,0,0,1,256.9
31.0,7.23,5.16,1,0,0,0,111.79
38.0,15.18,3.71,0,0,1,0,139.34
34.0,14.61,2.15,0,1,0,0,118.69
39.0,14.01,5.19,0,0,0,1,146.06
63.0,22.61,5.02,0,0,0,1,228.62
25.0,11.5,0.64,0,1,0,0,95.21
50.0,13.42,5.55,1,0,0,0,180.81
25.0,9.79,0.5,1,0,0,0,92.85
43.0,12.51,2.5,0,1,0,0,149.23
55.0,12.21,5.39,0,0,1,0,196.46
97.0,38.16,8.1,0,0,1,0,338.26
32.0,3.52,0.03,1,0,0,0,115.12
71.0,17.55,4.04,1,0,0,0,252.37
66.0,24.52,7.79,1,0,0,0,235.62
58.0,17.11,1.23,0,0,0,1,211.99
64.0,20.36,1.53,1,0,0,0,228.78
73.0,20.37,4.01,0,0,0,1,259.58
45.0,10.52,1.86,0,0,1,0,162.75
78.0,20.72,5.5,1,0,0,0,274.79
54.0,23.66,3.85,0,1,0,0,186.29
15.0,5.99,0.05,1,0,0,0,54.19
81.0,34.26,2.93,0,1,0,0,286.82
16.0,5.38,1.3,0,0,0,1,54.27
11.0,0.4,1.16,0,0,0,1,35.1
50.0,22.73,3.79,0,1,0,0,184.04
41.0,12.26,1.62,0,1,0,0,146.66
41.0,11.53,0.51,1,0,0,0,148.13
54.0,22.28,1.49,0,0,0,1,190.98
28.0,6.01,2.79,0,0,1,0,100.81
23.0,7.7,0.09,1,0,0,0,84.19
13.0,12.37,6.52,0,0,1,0,46.13
26.0,0.21,3.98,0,1,0,0,90.04
98.0,32.97,7.89,0,0,1,0,349.06
64.0,22.69,0.35,0,0,1,0,226.02
24.0,8.53,1.87,0,0,0,1,83.15
38.0,10.83,0.83,0,0,0,1,137.66
41.0,17.51,1.26,0,0,1,0,148.06
32.0,16.29,5.21,0,1,0,0,112.86
75.0,21.54,1.23,0,0,1,0,265.0
82.0,28.92,3.21,0,0,1,0,285.39
12.0,2.6,0.33,0,1,0,0,44.02
91.0,30.73,8.1,0,0,0,1,327.01
30.0,6.77,2.46,0,0,0,1,110.22
36.0,15.39,3.6,0,0,0,1,119.22
72.0,24.33,3.67,0,0,0,1,259.99
90.0,34.62,4.36,0,0,0,1,321.96
65.0,8.88,1.01,1,0,0,0,231.37
91.0,27.71,3.17,0,1,0,0,326.51
95.0,27.54,8.98,1,0,0,0,336.43
13.0,4.07,2.97,0,0,0,1,48.54
77.0,25.12,5.52,0,0,0,1,272.54
100.0,26.45,3.44,0,0,0,1,353.75
59.0,15.35,0.2,0,1,0,0,210.35
53.0,23.79,2.36,0,0,1,0,187.81
14.0,0.94,0.39,0,1,0,0,47.04
71.0,26.92,5.63,0,0,1,0,248.16
18.0,4.86,2.08,0,1,0,0,64.19
21.0,17.92,4.66,0,0,1,0,77.39
87.0,35.11,7.59,0,1,0,0,312.35
65.0,23.21,2.07,0,0,0,1,230.0
67.0,18.22,3.25,0,0,0,1,233.51
72.0,23.92,4.6,0,0,1,0,260.14
49.0,13.39,0.81,0,1,0,0,171.45
67.0,20.01,6.37,0,0,1,0,239.53
44.0,11.68,0.39,0,0,0,1,155.34
98.0,39.53,3.78,0,1,0,0,347.99
46.0,8.34,0.8,0,1,0,0,162.37
60.0,20.79,7.6,0,1,0,0,211.21
61.0,20.79,2.47,1,0,0,0,225.82
23.0,9.64,2.98,0,0,1,0,80.44
12.0,3.81,0.35,0,0,0,1,41.91
28.0,14.93,4.44,0,1,0,0,98.41
26.0,15.39,2.03,0,0,0,1,91.26
59.0,19.63,3.46,0,1,0,0,214.54
57.0,21.07,1.37,0,1,0,0,199.48
77.0,24.51,5.52,0,1,0,0,272.55
32.0,16.98,3.04,0,1,0,0,119.22
89.0,26.24,2.73,1,0,0,0,316.06
67.0,30.71,3.64,0,0,1,0,242.65
23.0,7.15,2.85,0,1,0,0,84.82
81.0,29.26,6.17,0,1,0,0,290.44
28.0,7.52,1.38,0,1,0,0,101.45
34.0,9.1,2.08,1,0,0,0,124.76
94.0,33.42,5.0,0,1,0,0,333.06
30.0,15.0,1.26,1,0,0,0,104.95
81.0,24.01,5.33,0,0,1,0,288.92
66.0,14.56,6.56,0,0,0,1,234.68
60.0,23.53,2.92,0,0,0,1,214.56
43.0,13.11,1.48,0,1,0,0,151.69
71.0,25.2,8.05,0,1,0,0,249.58
42.0,14.75,5.19,0,1,0,0,153.4
36.0,20.63,3.44,0,0,1,0,129.52
90.0,25.33,4.3,0,0,0,1,318.96
37.0,11.43,0.01,1,0,0,0,130.26
11.0,2.57,2.04,0,1,0,0,37.59
10.0,3.49,0.46,0,0,0,1,32.83
14.0,4.25,2.68,0,0,1,0,50.93
33.0,1.03,1.51,1,0,0,0,112.32
31.0,6.3,0.8,0,0,1,0,110.44
77.0,17.33,0.41,0,0,1,0,272.78
60.0,16.69,2.95,1,0,0,0,211.48
54.0,21.02,4.46,1,0,0,0,194.39
41.0,10.01,2.91,0,1,0,0,146.98
82.0,28.98,5.78,0,1,0,0,292.96
40.0,4.59,2.3,0,1,0,0,141.71
65.0,18.74,7.64,0,1,0,0,233.29
26.0,9.18,0.91,0,0,1,0,92.18
88.0,31.65,2.02,0,0,0,1,311.91
85.0,32.79,3.25,1,0,0,0,303.06
77.0,23.08,2.22,1,0,0,0,273.26
45.0,12.99,2.98,0,1,0,0,158.54
16.0,5.33,0.33,1,0,0,0,59.79
35.0,13.46,1.43,0,0,0,1,119.12
27.0,15.96,2.81,1,0,0,0,98.35
36.0,10.86,0.9,0,0,1,0,130.9
32.0,10.4,1.17,0,1,0,0,115.49
64.0,23.62,3.37,0,0,0,1,226.51
63.0,19.3,2.48,0,0,0,1,226.57
23.0,10.69,3.64,0,0,0,1,84.81
31.0,17.07,4.82,0,1,0,0,109.59
40.0,12.15,4.06,0,0,1,0,144.99
72.0,17.91,1.86,0,0,1,0,255.42
43.0,10.5,0.55,0,0,1,0,153.89
34.0,20.27,4.34,0,1,0,0,122.29
11.0,7.4,1.31,0,0,1,0,37.99
44.0,22.69,1.21,0,1,0,0,161.11
51.0,14.6,1.99,0,0,1,0,178.52
16.0,8.82,1.78,0,0,0,1,53.21
14.0,17.14,1.23,0,1,0,0,46.92
77.0,27.91,4.14,1,0,0,0,277.73
44.0,19.0,4.36,0,1,0,0,154.23
65.0,28.95,4.0,0,1,0,0,235.6
60.0,12.84,2.48,0,0,0,1,214.79
37.0,10.53,0.83,1,0,0,0,134.41
79.0,24.06,2.17,0,0,0,1,284.71
11.0,3.34,1.31,0,1,0,0,39.79
11.0,2.61,0.01,0,0,1,0,37.72
67.0,23.63,4.81,0,1,0,0,235.92
53.0,24.7,0.17,0,1,0,0,192.12
43.0,14.23,7.56,0,0,0,1,155.0
42.0,13.68,1.15,1,0,0,0,151.73
61.0,18.09,3.12,0,0,1,0,217.39
60.0,13.99,2.41,1,0,0,0,210.96
60.0,15.57,0.54,1,0,0,0,219.15
18.0,9.85,3.25,0,1,0,0,65.27
66.0,16.79,3.79,0,0,1,0,238.71
88.0,35.54,7.52,1,0,0,0,309.9
85.0,24.18,2.54,0,1,0,0,301.99
55.0,23.72,4.22,0,1,0,0,194.21
12.0,6.24,2.19,0,1,0,0,41.71
41.0,6.72,2.76,0,0,0,1,149.35
14.0,0.02,0.3,0,0,1,0,53.7
60.0,21.84,5.09,1,0,0,0,210.68
54.0,26.08,3.81,1,0,0,0,188.72
93.0,25.29,2.81,1,0,0,0,327.47
99.0,36.02,4.29,1,0,0,0,355.81
19.0,1.49,1.49,0,0,1,0,66.39
16.0,2.34,0.56,0,1,0,0,52.42
26.0,4.47,0.72,0,0,1,0,94.69
71.0,20.61,6.55,0,0,0,1,249.1
44.0,19.8,5.1,0,0,1,0,163.63
71.0,17.53,1.94,1,0,0,0,253.61
42.0,15.97,5.05,0,0,1,0,148.2
